"subject" "lable" "Variable" "value" "dimension" "average"
"6285" 28 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "mean" "" -0.0707560279130435
"6286" 28 "SITTING" "tBodyAccJerk" "mean" "" -0.973274366805556
"6287" 28 "STANDING" "tBodyAccJerk" "mean" "" -0.959551987468354
"6288" 28 "LAYING" "tBodyAccJerk" "mean" "" -0.978455341875
"6289" 29 "WALKING" "tBodyAccJerk" "mean" "" -0.240231677415094
"6290" 29 "WALKING_UPSTAIRS" "tBodyAccJerk" "mean" "" -0.344324833061224
"6291" 29 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "mean" "" -0.138637624454167
"6292" 29 "SITTING" "tBodyAccJerk" "mean" "" -0.990719807666667
"6293" 29 "STANDING" "tBodyAccJerk" "mean" "" -0.990785419538462
"6294" 29 "LAYING" "tBodyAccJerk" "mean" "" -0.992725367826087
"6295" 30 "WALKING" "tBodyAccJerk" "mean" "" -0.352111713846154
"6296" 30 "WALKING_UPSTAIRS" "tBodyAccJerk" "mean" "" -0.596600099538461
"6297" 30 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "mean" "" -0.293738801622581
"6298" 30 "SITTING" "tBodyAccJerk" "mean" "" -0.987799055645161
"6299" 30 "STANDING" "tBodyAccJerk" "mean" "" -0.971225190169491
"6300" 30 "LAYING" "tBodyAccJerk" "mean" "" -0.97923282
"6301" 1 "WALKING" "tBodyAccJerk" "std" "" -0.0744717500625263
"6302" 1 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.478991622075472
"6303" 1 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" -0.0257877197081633
"6304" 1 "SITTING" "tBodyAccJerk" "std" "" -0.984120024042553
"6305" 1 "STANDING" "tBodyAccJerk" "std" "" -0.993096209433962
"6306" 1 "LAYING" "tBodyAccJerk" "std" "" -0.9282456284
"6307" 2 "WALKING" "tBodyAccJerk" "std" "" -0.164150985127119
"6308" 2 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.21738939458125
"6309" 2 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" 0.22961718512766
"6310" 2 "SITTING" "tBodyAccJerk" "std" "" -0.984475868043478
"6311" 2 "STANDING" "tBodyAccJerk" "std" "" -0.976675280185185
"6312" 2 "LAYING" "tBodyAccJerk" "std" "" -0.98551807625
"6313" 3 "WALKING" "tBodyAccJerk" "std" "" -0.139916355325862
"6314" 3 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.439020591694915
"6315" 3 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" -0.0926324494530612
"6316" 3 "SITTING" "tBodyAccJerk" "std" "" -0.966550084230769
"6317" 3 "STANDING" "tBodyAccJerk" "std" "" -0.948770043278689
"6318" 3 "LAYING" "tBodyAccJerk" "std" "" -0.976121297903226
"6319" 4 "WALKING" "tBodyAccJerk" "std" "" -0.316918956
"6320" 4 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.437261477884615
"6321" 4 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" -0.216858921977778
"6322" 4 "SITTING" "tBodyAccJerk" "std" "" -0.9625491104
"6323" 4 "STANDING" "tBodyAccJerk" "std" "" -0.958159482142857
"6324" 4 "LAYING" "tBodyAccJerk" "std" "" -0.960786430740741
"6325" 5 "WALKING" "tBodyAccJerk" "std" "" -0.282242276785714
"6326" 5 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.310186545957447
"6327" 5 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" -0.0292570509829787
"6328" 5 "SITTING" "tBodyAccJerk" "std" "" -0.965757731590909
"6329" 5 "STANDING" "tBodyAccJerk" "std" "" -0.942962047678571
"6330" 5 "LAYING" "tBodyAccJerk" "std" "" -0.977477145384615
"6331" 6 "WALKING" "tBodyAccJerk" "std" "" -0.0706029648421053
"6332" 6 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.169970363039216
"6333" 6 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" 0.209502174375
"6334" 6 "SITTING" "tBodyAccJerk" "std" "" -0.948181827818182
"6335" 6 "STANDING" "tBodyAccJerk" "std" "" -0.956099145964912
"6336" 6 "LAYING" "tBodyAccJerk" "std" "" -0.950341934385965
"6337" 7 "WALKING" "tBodyAccJerk" "std" "" -0.027557329277193
"6338" 7 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.471265710980392
"6339" 7 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" 0.0901836280510638
"6340" 7 "SITTING" "tBodyAccJerk" "std" "" -0.970243274166667
"6341" 7 "STANDING" "tBodyAccJerk" "std" "" -0.968566356037736
"6342" 7 "LAYING" "tBodyAccJerk" "std" "" -0.967310932307692
"6343" 8 "WALKING" "tBodyAccJerk" "std" "" -0.184571053979167
"6344" 8 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.228296364146341
"6345" 8 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" 0.2534082561
"6346" 8 "SITTING" "tBodyAccJerk" "std" "" -0.980667377391304
"6347" 8 "STANDING" "tBodyAccJerk" "std" "" -0.979932239074074
"6348" 8 "LAYING" "tBodyAccJerk" "std" "" -0.962954517222222
"6349" 9 "WALKING" "tBodyAccJerk" "std" "" -0.317113487115385
"6350" 9 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.445485397959184
"6351" 9 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" 0.039907818552381
"6352" 9 "SITTING" "tBodyAccJerk" "std" "" -0.9517802432
"6353" 9 "STANDING" "tBodyAccJerk" "std" "" -0.963764177777778
"6354" 9 "LAYING" "tBodyAccJerk" "std" "" -0.9550268052
"6355" 10 "WALKING" "tBodyAccJerk" "std" "" 0.037608338009434
"6356" 10 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.226010197889362
"6357" 10 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" 0.110877231263158
"6358" 10 "SITTING" "tBodyAccJerk" "std" "" -0.985209856296296
"6359" 10 "STANDING" "tBodyAccJerk" "std" "" -0.952058214545455
"6360" 10 "LAYING" "tBodyAccJerk" "std" "" -0.967556980689655
"6361" 11 "WALKING" "tBodyAccJerk" "std" "" -0.403141284745763
"6362" 11 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.490485807222222
"6363" 11 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" -0.127017223413043
"6364" 11 "SITTING" "tBodyAccJerk" "std" "" -0.974511726792453
"6365" 11 "STANDING" "tBodyAccJerk" "std" "" -0.988853960638298
"6366" 11 "LAYING" "tBodyAccJerk" "std" "" -0.976504858596491
"6367" 12 "WALKING" "tBodyAccJerk" "std" "" -0.02028505044
"6368" 12 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.329827968269231
"6369" 12 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" 0.0655781271934783
"6370" 12 "SITTING" "tBodyAccJerk" "std" "" -0.972745892745098
"6371" 12 "STANDING" "tBodyAccJerk" "std" "" -0.962678857213115
"6372" 12 "LAYING" "tBodyAccJerk" "std" "" -0.962580915166667
"6373" 13 "WALKING" "tBodyAccJerk" "std" "" -0.131788528797719
"6374" 13 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.451225931090909
"6375" 13 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" -0.0433959844
"6376" 13 "SITTING" "tBodyAccJerk" "std" "" -0.988813098163265
"6377" 13 "STANDING" "tBodyAccJerk" "std" "" -0.981865616666667
"6378" 13 "LAYING" "tBodyAccJerk" "std" "" -0.980066243387097
"6379" 14 "WALKING" "tBodyAccJerk" "std" "" -0.439746918474576
"6380" 14 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.337086266574074
"6381" 14 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" 0.194708838913556
"6382" 14 "SITTING" "tBodyAccJerk" "std" "" -0.973343388888889
"6383" 14 "STANDING" "tBodyAccJerk" "std" "" -0.970437182833333
"6384" 14 "LAYING" "tBodyAccJerk" "std" "" -0.966450909019608
"6385" 15 "WALKING" "tBodyAccJerk" "std" "" -0.310071425166667
"6386" 15 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.313363553125
"6387" 15 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" 0.159631710516667
"6388" 15 "SITTING" "tBodyAccJerk" "std" "" -0.984639018474576
"6389" 15 "STANDING" "tBodyAccJerk" "std" "" -0.979994800566038
"6390" 15 "LAYING" "tBodyAccJerk" "std" "" -0.973644462777778
"6391" 16 "WALKING" "tBodyAccJerk" "std" "" -0.403386563921569
"6392" 16 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.493067129607843
"6393" 16 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" -0.0783498875595745
"6394" 16 "SITTING" "tBodyAccJerk" "std" "" -0.983615334057971
"6395" 16 "STANDING" "tBodyAccJerk" "std" "" -0.986761550641026
"6396" 16 "LAYING" "tBodyAccJerk" "std" "" -0.987891003571429
"6397" 17 "WALKING" "tBodyAccJerk" "std" "" -0.275672786229508
"6398" 17 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.390912450416667
"6399" 17 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" -0.206576683876087
"6400" 17 "SITTING" "tBodyAccJerk" "std" "" -0.99144649921875
"6401" 17 "STANDING" "tBodyAccJerk" "std" "" -0.990363248205128
"6402" 17 "LAYING" "tBodyAccJerk" "std" "" -0.980126745352113
"6403" 18 "WALKING" "tBodyAccJerk" "std" "" -0.42541866125
"6404" 18 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.579330320344828
"6405" 18 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" -0.3825173332
"6406" 18 "SITTING" "tBodyAccJerk" "std" "" -0.991159350526316
"6407" 18 "STANDING" "tBodyAccJerk" "std" "" -0.986015285890411
"6408" 18 "LAYING" "tBodyAccJerk" "std" "" -0.989526277538462
"6409" 19 "WALKING" "tBodyAccJerk" "std" "" 0.0356558788076923
"6410" 19 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.284060693125
"6411" 19 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" 0.450612065720513
"6412" 19 "SITTING" "tBodyAccJerk" "std" "" -0.984205184931507
"6413" 19 "STANDING" "tBodyAccJerk" "std" "" -0.979640838082192
"6414" 19 "LAYING" "tBodyAccJerk" "std" "" -0.980668287831325
"6415" 20 "WALKING" "tBodyAccJerk" "std" "" 0.0210765716843137
"6416" 20 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.239444370019608
"6417" 20 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" 0.0467185842571111
"6418" 20 "SITTING" "tBodyAccJerk" "std" "" -0.972537871515151
"6419" 20 "STANDING" "tBodyAccJerk" "std" "" -0.938454372328767
"6420" 20 "LAYING" "tBodyAccJerk" "std" "" -0.980161687058824
"6421" 21 "WALKING" "tBodyAccJerk" "std" "" -0.0838487968942308
"6422" 21 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.404183875893617
"6423" 21 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" 0.0952339404955556
"6424" 21 "SITTING" "tBodyAccJerk" "std" "" -0.986520865058824
"6425" 21 "STANDING" "tBodyAccJerk" "std" "" -0.97160651494382
"6426" 21 "LAYING" "tBodyAccJerk" "std" "" -0.978552618777778
"6427" 22 "WALKING" "tBodyAccJerk" "std" "" 0.111532924945652
"6428" 22 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.0876501605595238
"6429" 22 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" -0.0337640982530556
"6430" 22 "SITTING" "tBodyAccJerk" "std" "" -0.968576776774194
"6431" 22 "STANDING" "tBodyAccJerk" "std" "" -0.958825095396825
"6432" 22 "LAYING" "tBodyAccJerk" "std" "" -0.959849821805556
"6433" 23 "WALKING" "tBodyAccJerk" "std" "" -0.0268194363050847
"6434" 23 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.362708849411765
"6435" 23 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" 0.292087200087037
"6436" 23 "SITTING" "tBodyAccJerk" "std" "" -0.973668776323529
"6437" 23 "STANDING" "tBodyAccJerk" "std" "" -0.974811528235294
"6438" 23 "LAYING" "tBodyAccJerk" "std" "" -0.986685651527778
"6439" 24 "WALKING" "tBodyAccJerk" "std" "" -0.409824562586207
"6440" 24 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.441068689830508
"6441" 24 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" -0.143501970018182
"6442" 24 "SITTING" "tBodyAccJerk" "std" "" -0.985418456176471
"6443" 24 "STANDING" "tBodyAccJerk" "std" "" -0.973108343043478
"6444" 24 "LAYING" "tBodyAccJerk" "std" "" -0.983605927361111
"6445" 25 "WALKING" "tBodyAccJerk" "std" "" -0.542870062567568
"6446" 25 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.674513059846154
"6447" 25 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" -0.482976929827586
"6448" 25 "SITTING" "tBodyAccJerk" "std" "" -0.988311804923077
"6449" 25 "STANDING" "tBodyAccJerk" "std" "" -0.982637080945946
"6450" 25 "LAYING" "tBodyAccJerk" "std" "" -0.961931605342466
"6451" 26 "WALKING" "tBodyAccJerk" "std" "" -0.279350754237288
"6452" 26 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.334531344727273
"6453" 26 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" -0.111303956316
"6454" 26 "SITTING" "tBodyAccJerk" "std" "" -0.989986111666667
"6455" 26 "STANDING" "tBodyAccJerk" "std" "" -0.982626252972973
"6456" 26 "LAYING" "tBodyAccJerk" "std" "" -0.989101949473684
"6457" 27 "WALKING" "tBodyAccJerk" "std" "" -0.266138940350877
"6458" 27 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.464610567058824
"6459" 27 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" -0.0386367422818182
"6460" 27 "SITTING" "tBodyAccJerk" "std" "" -0.989200539571429
"6461" 27 "STANDING" "tBodyAccJerk" "std" "" -0.98415908975
"6462" 27 "LAYING" "tBodyAccJerk" "std" "" -0.988586771351351
"6463" 28 "WALKING" "tBodyAccJerk" "std" "" -0.390449724259259
"6464" 28 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.325362338235294
"6465" 28 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" -0.0418872609934783
"6466" 28 "SITTING" "tBodyAccJerk" "std" "" -0.970301646111111
"6467" 28 "STANDING" "tBodyAccJerk" "std" "" -0.954068391518987
"6468" 28 "LAYING" "tBodyAccJerk" "std" "" -0.973312647875
"6469" 29 "WALKING" "tBodyAccJerk" "std" "" -0.133036273622642
"6470" 29 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.254485176020408
"6471" 29 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" -0.0307693372041667
"6472" 29 "SITTING" "tBodyAccJerk" "std" "" -0.990531729333333
"6473" 29 "STANDING" "tBodyAccJerk" "std" "" -0.990495689538462
"6474" 29 "LAYING" "tBodyAccJerk" "std" "" -0.994646916811594
"6475" 30 "WALKING" "tBodyAccJerk" "std" "" -0.353751020923077
"6476" 30 "WALKING_UPSTAIRS" "tBodyAccJerk" "std" "" -0.561837706461538
"6477" 30 "WALKING_DOWNSTAIRS" "tBodyAccJerk" "std" "" -0.125283184512903
"6478" 30 "SITTING" "tBodyAccJerk" "std" "" -0.98605764
"6479" 30 "STANDING" "tBodyAccJerk" "std" "" -0.950762271186441
"6480" 30 "LAYING" "tBodyAccJerk" "std" "" -0.969642290285714
"6481" 1 "WALKING" "tBodyGyro" "mean" "" -0.160979552536842
"6482" 1 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.126735589969811
"6483" 1 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" -0.0757412543673469
"6484" 1 "SITTING" "tBodyGyro" "mean" "" -0.93089249
"6485" 1 "STANDING" "tBodyGyro" "mean" "" -0.976493792830189
"6486" 1 "LAYING" "tBodyGyro" "mean" "" -0.874759548
"6487" 2 "WALKING" "tBodyGyro" "mean" "" -0.446549092881356
"6488" 2 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.219713472958333
"6489" 2 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" -0.162188586930426
"6490" 2 "SITTING" "tBodyGyro" "mean" "" -0.946035087173913
"6491" 2 "STANDING" "tBodyGyro" "mean" "" -0.963466341851852
"6492" 2 "LAYING" "tBodyGyro" "mean" "" -0.950011569583333
"6493" 3 "WALKING" "tBodyGyro" "mean" "" -0.466411754137931
"6494" 3 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.347321812220339
"6495" 3 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" -0.215294501244898
"6496" 3 "SITTING" "tBodyGyro" "mean" "" -0.919354372307692
"6497" 3 "STANDING" "tBodyGyro" "mean" "" -0.892089349344262
"6498" 3 "LAYING" "tBodyGyro" "mean" "" -0.951564751451613
"6499" 4 "WALKING" "tBodyGyro" "mean" "" -0.49779220106
"6500" 4 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.299779407884615
"6501" 4 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" -0.3466062928
"6502" 4 "SITTING" "tBodyGyro" "mean" "" -0.9260633138
"6503" 4 "STANDING" "tBodyGyro" "mean" "" -0.900982100535714
"6504" 4 "LAYING" "tBodyGyro" "mean" "" -0.930236462592593
"6505" 5 "WALKING" "tBodyGyro" "mean" "" -0.355933083571429
"6506" 5 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.235516929306383
"6507" 5 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" -0.218029835319149
"6508" 5 "SITTING" "tBodyGyro" "mean" "" -0.934301646590909
"6509" 5 "STANDING" "tBodyGyro" "mean" "" -0.900671630714286
"6510" 5 "LAYING" "tBodyGyro" "mean" "" -0.946938300576923
"6511" 6 "WALKING" "tBodyGyro" "mean" "" -0.281207841122807
"6512" 6 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.12912124415098
"6513" 6 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" 0.0142677821595833
"6514" 6 "SITTING" "tBodyGyro" "mean" "" -0.932703812181818
"6515" 6 "STANDING" "tBodyGyro" "mean" "" -0.939404744385965
"6516" 6 "LAYING" "tBodyGyro" "mean" "" -0.908980174736842
"6517" 7 "WALKING" "tBodyGyro" "mean" "" -0.305959351403509
"6518" 7 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.239099165627451
"6519" 7 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" -0.18874081887234
"6520" 7 "SITTING" "tBodyGyro" "mean" "" -0.897870535
"6521" 7 "STANDING" "tBodyGyro" "mean" "" -0.943425564528302
"6522" 7 "LAYING" "tBodyGyro" "mean" "" -0.915793634807692
"6523" 8 "WALKING" "tBodyGyro" "mean" "" -0.00310243820125
"6524" 8 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" 0.166447991
"6525" 8 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" 0.0993429744078947
"6526" 8 "SITTING" "tBodyGyro" "mean" "" -0.93268224326087
"6527" 8 "STANDING" "tBodyGyro" "mean" "" -0.952848496851852
"6528" 8 "LAYING" "tBodyGyro" "mean" "" -0.924253348518518
"6529" 9 "WALKING" "tBodyGyro" "mean" "" -0.294542266826923
"6530" 9 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.0833234490061224
"6531" 9 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" -0.168921400633333
"6532" 9 "SITTING" "tBodyGyro" "mean" "" -0.9032355368
"6533" 9 "STANDING" "tBodyGyro" "mean" "" -0.921030223111111
"6534" 9 "LAYING" "tBodyGyro" "mean" "" -0.9071250998
"6535" 10 "WALKING" "tBodyGyro" "mean" "" -0.156458730358491
"6536" 10 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" 0.0438573846851064
"6537" 10 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" -0.0238468037578947
"6538" 10 "SITTING" "tBodyGyro" "mean" "" -0.944202043703704
"6539" 10 "STANDING" "tBodyGyro" "mean" "" -0.929787259772727
"6540" 10 "LAYING" "tBodyGyro" "mean" "" -0.937590998793103
"6541" 11 "WALKING" "tBodyGyro" "mean" "" -0.421801673559322
"6542" 11 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.255048336944444
"6543" 11 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" -0.19788336026087
"6544" 11 "SITTING" "tBodyGyro" "mean" "" -0.951884472075472
"6545" 11 "STANDING" "tBodyGyro" "mean" "" -0.979978011489362
"6546" 11 "LAYING" "tBodyGyro" "mean" "" -0.952523752105263
"6547" 12 "WALKING" "tBodyGyro" "mean" "" -0.35593036512
"6548" 12 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.316561585961538
"6549" 12 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" -0.213351510686957
"6550" 12 "SITTING" "tBodyGyro" "mean" "" -0.941907240784314
"6551" 12 "STANDING" "tBodyGyro" "mean" "" -0.888101372786885
"6552" 12 "LAYING" "tBodyGyro" "mean" "" -0.9308405935
"6553" 13 "WALKING" "tBodyGyro" "mean" "" -0.218669558421053
"6554" 13 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.237182958116364
"6555" 13 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" -0.102114480531915
"6556" 13 "SITTING" "tBodyGyro" "mean" "" -0.951142644081633
"6557" 13 "STANDING" "tBodyGyro" "mean" "" -0.95782537245614
"6558" 13 "LAYING" "tBodyGyro" "mean" "" -0.944303111935484
"6559" 14 "WALKING" "tBodyGyro" "mean" "" -0.137208741864407
"6560" 14 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" 0.365779419444444
"6561" 14 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" 0.166340011842444
"6562" 14 "SITTING" "tBodyGyro" "mean" "" -0.942756369259259
"6563" 14 "STANDING" "tBodyGyro" "mean" "" -0.943530016833333
"6564" 14 "LAYING" "tBodyGyro" "mean" "" -0.904665418431373
"6565" 15 "WALKING" "tBodyGyro" "mean" "" -0.243711124444444
"6566" 15 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.201217274
"6567" 15 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" -0.121686320740476
"6568" 15 "SITTING" "tBodyGyro" "mean" "" -0.957331628305085
"6569" 15 "STANDING" "tBodyGyro" "mean" "" -0.946961381132076
"6570" 15 "LAYING" "tBodyGyro" "mean" "" -0.944605127222222
"6571" 16 "WALKING" "tBodyGyro" "mean" "" -0.485931932745098
"6572" 16 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.308260568039216
"6573" 16 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" -0.309820427234043
"6574" 16 "SITTING" "tBodyGyro" "mean" "" -0.946417382463768
"6575" 16 "STANDING" "tBodyGyro" "mean" "" -0.972528178205128
"6576" 16 "LAYING" "tBodyGyro" "mean" "" -0.951777099571429
"6577" 17 "WALKING" "tBodyGyro" "mean" "" -0.335009836885246
"6578" 17 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.235191249091667
"6579" 17 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" -0.232641763307609
"6580" 17 "SITTING" "tBodyGyro" "mean" "" -0.967177744375
"6581" 17 "STANDING" "tBodyGyro" "mean" "" -0.978184576538462
"6582" 17 "LAYING" "tBodyGyro" "mean" "" -0.960733121690141
"6583" 18 "WALKING" "tBodyGyro" "mean" "" -0.500471147857143
"6584" 18 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.3691086
"6585" 18 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" -0.381022814727273
"6586" 18 "SITTING" "tBodyGyro" "mean" "" -0.977634992105263
"6587" 18 "STANDING" "tBodyGyro" "mean" "" -0.963006793150685
"6588" 18 "LAYING" "tBodyGyro" "mean" "" -0.980740846769231
"6589" 19 "WALKING" "tBodyGyro" "mean" "" 0.100045071430769
"6590" 19 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.06161577145
"6591" 19 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" 0.418004608615385
"6592" 19 "SITTING" "tBodyGyro" "mean" "" -0.942229043835616
"6593" 19 "STANDING" "tBodyGyro" "mean" "" -0.94174504109589
"6594" 19 "LAYING" "tBodyGyro" "mean" "" -0.953263432771084
"6595" 20 "WALKING" "tBodyGyro" "mean" "" 0.0686275147882353
"6596" 20 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" 0.0223302538235294
"6597" 20 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" 0.0938419436933333
"6598" 20 "SITTING" "tBodyGyro" "mean" "" -0.939574435606061
"6599" 20 "STANDING" "tBodyGyro" "mean" "" -0.883675028630137
"6600" 20 "LAYING" "tBodyGyro" "mean" "" -0.9604473725
"6601" 21 "WALKING" "tBodyGyro" "mean" "" -0.284775644807692
"6602" 21 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.168982721146809
"6603" 21 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" -0.184850019535556
"6604" 21 "SITTING" "tBodyGyro" "mean" "" -0.964971113764706
"6605" 21 "STANDING" "tBodyGyro" "mean" "" -0.949837151797753
"6606" 21 "LAYING" "tBodyGyro" "mean" "" -0.949278890222222
"6607" 22 "WALKING" "tBodyGyro" "mean" "" -0.210608043717391
"6608" 22 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.1280319236
"6609" 22 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" -0.161333309783333
"6610" 22 "SITTING" "tBodyGyro" "mean" "" -0.942077432741935
"6611" 22 "STANDING" "tBodyGyro" "mean" "" -0.931624303968254
"6612" 22 "LAYING" "tBodyGyro" "mean" "" -0.926616373333333
"6613" 23 "WALKING" "tBodyGyro" "mean" "" -0.0120968259523729
"6614" 23 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.156527148792745
"6615" 23 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" 0.0390915481555556
"6616" 23 "SITTING" "tBodyGyro" "mean" "" -0.936593426911765
"6617" 23 "STANDING" "tBodyGyro" "mean" "" -0.938430293382353
"6618" 23 "LAYING" "tBodyGyro" "mean" "" -0.949418000972222
"6619" 24 "WALKING" "tBodyGyro" "mean" "" -0.403064156896552
"6620" 24 "WALKING_UPSTAIRS" "tBodyGyro" "mean" "" -0.33443583979661
"6621" 24 "WALKING_DOWNSTAIRS" "tBodyGyro" "mean" "" -0.304965806363636
"6622" 24 "SITTING" "tBodyGyro" "mean" "" -0.964633252352941
"6623" 24 "STANDING" "tBodyGyro" "mean" "" -0.954518594057971
"6624" 24 "LAYING" "tBodyGyro" "mean" "" -0.953791512638889
"6625" 25 "WALKING" "tBodyGyro" "mean" "" -0.394362401351351
